molecular_trait_id	haQTL	mQTL	eQTL	pQTL
tad1178	TRUE	FALSE	FALSE	FALSE
tad1178	TRUE	FALSE	FALSE	FALSE
tad1178	TRUE	FALSE	TRUE	FALSE
tad1179	TRUE	TRUE	FALSE	FALSE
tad1180	TRUE	FALSE	FALSE	FALSE
tad1180	TRUE	FALSE	FALSE	FALSE
tad1180	TRUE	FALSE	FALSE	FALSE
tad1181	TRUE	FALSE	TRUE	FALSE
tad1181	TRUE	TRUE	FALSE	FALSE
tad1181	TRUE	FALSE	TRUE	FALSE
tad1181	TRUE	FALSE	FALSE	FALSE
tad1181	TRUE	TRUE	FALSE	FALSE
tad1182	TRUE	TRUE	FALSE	FALSE
tad1182	TRUE	FALSE	FALSE	FALSE
tad1182	TRUE	FALSE	FALSE	FALSE
tad1183	TRUE	FALSE	FALSE	FALSE
tad1184	TRUE	FALSE	FALSE	FALSE
tad1186	TRUE	FALSE	FALSE	FALSE
tad1187	TRUE	FALSE	FALSE	FALSE
tad1187	TRUE	FALSE	TRUE	FALSE
tad1187	TRUE	FALSE	FALSE	FALSE
tad1188	TRUE	FALSE	FALSE	FALSE
tad1190	TRUE	FALSE	FALSE	FALSE
tad1191	TRUE	FALSE	FALSE	FALSE
tad1197	TRUE	FALSE	FALSE	FALSE
tad1197	TRUE	FALSE	FALSE	FALSE
tad1198	TRUE	FALSE	TRUE	FALSE
tad12	TRUE	FALSE	FALSE	FALSE
tad12	TRUE	FALSE	FALSE	FALSE
tad1201	TRUE	FALSE	TRUE	FALSE
tad1202	TRUE	TRUE	TRUE	FALSE
tad1204	TRUE	FALSE	FALSE	FALSE
tad1207	TRUE	FALSE	FALSE	FALSE
tad1208	TRUE	FALSE	FALSE	FALSE
tad1208	TRUE	FALSE	FALSE	FALSE
tad1209	TRUE	TRUE	TRUE	TRUE
tad1209	TRUE	FALSE	FALSE	FALSE
tad1212	TRUE	FALSE	TRUE	TRUE
tad1212	TRUE	FALSE	FALSE	FALSE
tad1212	TRUE	FALSE	FALSE	FALSE
tad1213	TRUE	FALSE	FALSE	FALSE
tad1214	TRUE	FALSE	FALSE	FALSE
tad1214	TRUE	TRUE	TRUE	FALSE
tad1214	TRUE	FALSE	FALSE	FALSE
tad1215	TRUE	FALSE	FALSE	FALSE
tad1215	TRUE	FALSE	FALSE	FALSE
tad1215	TRUE	FALSE	TRUE	FALSE
tad1215	TRUE	FALSE	FALSE	FALSE
tad1215	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	FALSE	TRUE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	TRUE	FALSE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1217	TRUE	FALSE	FALSE	FALSE
tad1219	TRUE	FALSE	TRUE	FALSE
tad1219	TRUE	FALSE	FALSE	FALSE
tad1221	TRUE	FALSE	FALSE	FALSE
tad1221	TRUE	FALSE	FALSE	FALSE
tad1221	TRUE	FALSE	FALSE	FALSE
tad1222	TRUE	TRUE	FALSE	FALSE
tad1223	TRUE	TRUE	TRUE	FALSE
tad1224	TRUE	FALSE	TRUE	FALSE
tad1224	TRUE	FALSE	FALSE	FALSE
tad1224	TRUE	FALSE	FALSE	FALSE
tad1225	TRUE	FALSE	FALSE	FALSE
tad1225	TRUE	FALSE	FALSE	FALSE
tad1225	TRUE	FALSE	FALSE	FALSE
tad1225	TRUE	FALSE	TRUE	FALSE
tad1228	TRUE	FALSE	FALSE	FALSE
tad1228	TRUE	FALSE	FALSE	FALSE
tad1228	TRUE	FALSE	FALSE	FALSE
tad1228	TRUE	FALSE	FALSE	FALSE
tad1229	TRUE	FALSE	FALSE	FALSE
tad1229	TRUE	FALSE	FALSE	FALSE
tad1229	TRUE	FALSE	FALSE	FALSE
tad123	TRUE	FALSE	FALSE	FALSE
tad123	TRUE	FALSE	FALSE	FALSE
tad1230	TRUE	FALSE	TRUE	FALSE
tad1230	TRUE	FALSE	FALSE	FALSE
tad1230	TRUE	FALSE	TRUE	FALSE
tad1231	TRUE	FALSE	FALSE	FALSE
tad1232	TRUE	FALSE	TRUE	FALSE
tad1234	TRUE	FALSE	TRUE	FALSE
tad1235	TRUE	FALSE	FALSE	FALSE
tad1237	TRUE	FALSE	FALSE	FALSE
tad1238	TRUE	FALSE	FALSE	FALSE
tad1238	TRUE	FALSE	FALSE	TRUE
tad124	TRUE	FALSE	TRUE	FALSE
tad124	TRUE	FALSE	TRUE	FALSE
tad124	TRUE	FALSE	TRUE	FALSE
tad124	TRUE	FALSE	FALSE	FALSE
tad124	TRUE	FALSE	FALSE	FALSE
tad1242	TRUE	FALSE	TRUE	FALSE
tad1242	TRUE	FALSE	FALSE	FALSE
tad1242	TRUE	FALSE	FALSE	FALSE
tad1243	TRUE	FALSE	FALSE	FALSE
tad1244	TRUE	FALSE	FALSE	FALSE
tad1245	TRUE	FALSE	FALSE	FALSE
tad1245	TRUE	FALSE	TRUE	FALSE
tad1245	TRUE	FALSE	TRUE	FALSE
tad1249	TRUE	FALSE	FALSE	TRUE
tad1249	TRUE	FALSE	FALSE	FALSE
tad1249	TRUE	FALSE	FALSE	FALSE
tad1249	TRUE	FALSE	FALSE	FALSE
tad1249	TRUE	FALSE	FALSE	FALSE
tad125	TRUE	FALSE	FALSE	FALSE
tad125	TRUE	FALSE	FALSE	FALSE
tad1250	TRUE	FALSE	TRUE	FALSE
tad1251	TRUE	FALSE	TRUE	TRUE
tad1252	TRUE	FALSE	FALSE	FALSE
tad1252	TRUE	FALSE	FALSE	FALSE
tad1253	TRUE	FALSE	TRUE	FALSE
tad1253	TRUE	FALSE	FALSE	FALSE
tad1253	TRUE	FALSE	FALSE	FALSE
tad1254	TRUE	FALSE	TRUE	FALSE
tad1254	TRUE	FALSE	FALSE	FALSE
tad1254	TRUE	FALSE	FALSE	FALSE
tad1254	TRUE	FALSE	FALSE	FALSE
tad1255	TRUE	FALSE	FALSE	FALSE
tad1256	TRUE	FALSE	FALSE	FALSE
tad1256	TRUE	FALSE	FALSE	FALSE
tad1256	TRUE	FALSE	TRUE	FALSE
tad1256	TRUE	FALSE	FALSE	FALSE
tad1256	TRUE	FALSE	FALSE	FALSE
tad1256	TRUE	FALSE	TRUE	FALSE
tad1257	TRUE	FALSE	FALSE	FALSE
tad1257	TRUE	FALSE	FALSE	FALSE
tad1257	TRUE	FALSE	FALSE	FALSE
tad1257	TRUE	FALSE	FALSE	FALSE
tad1257	TRUE	FALSE	FALSE	FALSE
tad1258	TRUE	FALSE	FALSE	TRUE
tad1258	TRUE	TRUE	FALSE	FALSE
tad1258	TRUE	FALSE	FALSE	FALSE
tad1258	TRUE	FALSE	TRUE	TRUE
tad1258	TRUE	FALSE	FALSE	TRUE
tad1259	TRUE	FALSE	FALSE	FALSE
tad1259	TRUE	FALSE	FALSE	FALSE
tad1259	TRUE	FALSE	FALSE	FALSE
tad1259	TRUE	FALSE	TRUE	FALSE
tad126	TRUE	FALSE	TRUE	FALSE
tad126	TRUE	FALSE	FALSE	FALSE
tad1260	TRUE	FALSE	TRUE	FALSE
tad1261	TRUE	FALSE	FALSE	FALSE
tad1261	TRUE	FALSE	FALSE	FALSE
tad1262	TRUE	FALSE	FALSE	FALSE
tad1262	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	TRUE	FALSE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	TRUE	TRUE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	FALSE	FALSE
tad1263	TRUE	FALSE	FALSE	TRUE
tad1264	TRUE	TRUE	FALSE	FALSE
tad1264	TRUE	FALSE	TRUE	FALSE
tad1264	TRUE	FALSE	FALSE	TRUE
tad1264	TRUE	FALSE	FALSE	FALSE
tad1265	TRUE	FALSE	FALSE	FALSE
tad1266	TRUE	FALSE	FALSE	TRUE
tad1266	TRUE	FALSE	FALSE	FALSE
tad1268	TRUE	FALSE	FALSE	FALSE
tad1268	TRUE	FALSE	TRUE	TRUE
tad1268	TRUE	TRUE	TRUE	FALSE
tad1268	TRUE	FALSE	FALSE	FALSE
tad1268	TRUE	FALSE	FALSE	TRUE
tad1268	TRUE	FALSE	FALSE	FALSE
tad1269	TRUE	FALSE	FALSE	FALSE
tad1269	TRUE	FALSE	FALSE	FALSE
tad1270	TRUE	FALSE	FALSE	FALSE
tad1270	TRUE	FALSE	FALSE	FALSE
tad1270	TRUE	FALSE	FALSE	FALSE
tad1270	TRUE	FALSE	TRUE	FALSE
tad1270	TRUE	FALSE	FALSE	FALSE
tad1271	TRUE	FALSE	FALSE	FALSE
tad1271	TRUE	TRUE	FALSE	FALSE
tad1273	TRUE	FALSE	TRUE	TRUE
tad1273	TRUE	TRUE	TRUE	FALSE
tad1273	TRUE	TRUE	TRUE	TRUE
tad1274	TRUE	FALSE	FALSE	FALSE
tad1275	TRUE	FALSE	FALSE	FALSE
tad1275	TRUE	FALSE	FALSE	FALSE
tad1275	TRUE	FALSE	FALSE	FALSE
tad1275	TRUE	FALSE	TRUE	FALSE
tad1276	TRUE	FALSE	FALSE	FALSE
tad1277	TRUE	FALSE	FALSE	FALSE
tad1278	TRUE	FALSE	FALSE	FALSE
tad128	TRUE	FALSE	FALSE	FALSE
tad128	TRUE	FALSE	FALSE	FALSE
tad1280	TRUE	FALSE	FALSE	FALSE
tad1283	TRUE	FALSE	FALSE	FALSE
tad1284	TRUE	TRUE	TRUE	TRUE
tad1284	TRUE	FALSE	TRUE	FALSE
tad1286	TRUE	FALSE	FALSE	FALSE
tad1287	TRUE	FALSE	FALSE	FALSE
tad1287	TRUE	FALSE	FALSE	FALSE
tad1289	TRUE	FALSE	TRUE	FALSE
tad1290	TRUE	FALSE	FALSE	FALSE
tad1290	TRUE	FALSE	FALSE	FALSE
tad1291	TRUE	FALSE	FALSE	FALSE
tad1291	TRUE	TRUE	FALSE	TRUE
tad1292	TRUE	FALSE	FALSE	FALSE
tad1292	TRUE	TRUE	FALSE	FALSE
tad1293	TRUE	FALSE	TRUE	FALSE
tad1293	TRUE	FALSE	FALSE	FALSE
tad1293	TRUE	FALSE	TRUE	FALSE
tad1294	TRUE	FALSE	FALSE	FALSE
tad1294	TRUE	FALSE	FALSE	FALSE
tad1294	TRUE	FALSE	TRUE	FALSE
tad1294	TRUE	FALSE	FALSE	FALSE
tad1294	TRUE	FALSE	FALSE	FALSE
tad1295	TRUE	FALSE	FALSE	FALSE
tad1295	TRUE	FALSE	FALSE	FALSE
tad1295	TRUE	FALSE	FALSE	FALSE
tad1295	TRUE	FALSE	FALSE	FALSE
tad1295	TRUE	FALSE	FALSE	FALSE
tad1296	TRUE	FALSE	FALSE	FALSE
tad1296	TRUE	FALSE	FALSE	FALSE
tad1297	TRUE	FALSE	FALSE	FALSE
tad1297	TRUE	FALSE	FALSE	FALSE
tad1298	TRUE	FALSE	TRUE	FALSE
tad13	TRUE	FALSE	TRUE	FALSE
tad1301	TRUE	FALSE	FALSE	FALSE
tad1301	TRUE	FALSE	FALSE	FALSE
tad1303	TRUE	FALSE	FALSE	FALSE
tad1303	TRUE	FALSE	TRUE	FALSE
tad1303	TRUE	FALSE	TRUE	FALSE
tad1303	TRUE	FALSE	FALSE	FALSE
tad1305	TRUE	FALSE	FALSE	FALSE
tad1307	TRUE	FALSE	FALSE	FALSE
tad1307	TRUE	FALSE	TRUE	FALSE
tad1309	TRUE	FALSE	FALSE	FALSE
tad1309	TRUE	FALSE	FALSE	FALSE
tad1309	TRUE	FALSE	FALSE	FALSE
tad131	TRUE	FALSE	FALSE	FALSE
tad131	TRUE	FALSE	FALSE	FALSE
tad1316	TRUE	FALSE	FALSE	FALSE
tad1316	TRUE	FALSE	FALSE	FALSE
tad1319	TRUE	FALSE	TRUE	FALSE
tad1321	TRUE	FALSE	FALSE	FALSE
tad1323	TRUE	FALSE	TRUE	FALSE
tad1324	TRUE	FALSE	FALSE	FALSE
tad1327	TRUE	FALSE	FALSE	FALSE
tad1327	TRUE	FALSE	FALSE	FALSE
tad1329	TRUE	FALSE	FALSE	FALSE
tad133	TRUE	FALSE	TRUE	FALSE
tad1330	TRUE	FALSE	FALSE	FALSE
tad1331	TRUE	FALSE	TRUE	FALSE
tad1332	TRUE	TRUE	TRUE	FALSE
tad1332	TRUE	FALSE	FALSE	FALSE
tad1332	TRUE	FALSE	TRUE	FALSE
tad1334	TRUE	FALSE	FALSE	FALSE
tad1334	TRUE	FALSE	FALSE	FALSE
tad1334	TRUE	FALSE	FALSE	FALSE
tad1334	TRUE	FALSE	FALSE	FALSE
tad1334	TRUE	FALSE	FALSE	FALSE
tad1336	TRUE	FALSE	FALSE	FALSE
tad1336	TRUE	TRUE	FALSE	FALSE
tad1336	TRUE	FALSE	FALSE	FALSE
tad1336	TRUE	FALSE	FALSE	FALSE
tad1336	TRUE	FALSE	TRUE	FALSE
tad1336	TRUE	FALSE	FALSE	FALSE
tad1336	TRUE	FALSE	FALSE	FALSE
tad1337	TRUE	FALSE	FALSE	FALSE
tad1338	TRUE	FALSE	FALSE	FALSE
tad1338	TRUE	FALSE	TRUE	FALSE
tad1338	TRUE	FALSE	FALSE	FALSE
tad1338	TRUE	FALSE	FALSE	FALSE
tad1338	TRUE	FALSE	FALSE	FALSE
tad1338	TRUE	FALSE	FALSE	FALSE
tad1339	TRUE	FALSE	FALSE	FALSE
tad1339	TRUE	FALSE	FALSE	FALSE
tad1340	TRUE	FALSE	TRUE	FALSE
tad1340	TRUE	FALSE	FALSE	FALSE
tad1340	TRUE	FALSE	TRUE	FALSE
tad1340	TRUE	FALSE	TRUE	FALSE
tad1340	TRUE	FALSE	FALSE	FALSE
tad1340	TRUE	FALSE	TRUE	FALSE
tad1343	TRUE	TRUE	FALSE	FALSE
tad1343	TRUE	FALSE	FALSE	FALSE
tad1344	TRUE	FALSE	TRUE	FALSE
tad1344	TRUE	FALSE	TRUE	FALSE
tad1345	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	TRUE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1346	TRUE	FALSE	FALSE	FALSE
tad1347	TRUE	FALSE	FALSE	FALSE
tad1347	TRUE	FALSE	TRUE	FALSE
tad1347	TRUE	FALSE	FALSE	FALSE
tad1347	TRUE	FALSE	TRUE	FALSE
tad1347	TRUE	FALSE	FALSE	FALSE
tad1347	TRUE	FALSE	FALSE	FALSE
tad1349	TRUE	FALSE	FALSE	FALSE
tad1349	TRUE	FALSE	FALSE	FALSE
tad1349	TRUE	FALSE	TRUE	FALSE
tad1349	TRUE	FALSE	TRUE	FALSE
tad1349	TRUE	FALSE	TRUE	FALSE
tad1349	TRUE	FALSE	TRUE	FALSE
tad1349	TRUE	FALSE	FALSE	FALSE
tad1349	TRUE	FALSE	FALSE	FALSE
tad135	TRUE	FALSE	FALSE	FALSE
tad135	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1350	TRUE	FALSE	FALSE	FALSE
tad1351	TRUE	FALSE	FALSE	FALSE
tad1351	TRUE	FALSE	FALSE	FALSE
tad1351	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	FALSE	FALSE
tad1352	TRUE	FALSE	TRUE	FALSE
tad1353	TRUE	FALSE	FALSE	FALSE
tad1353	TRUE	TRUE	FALSE	FALSE
tad1354	TRUE	TRUE	TRUE	FALSE
tad136	TRUE	FALSE	FALSE	FALSE
tad1361	TRUE	FALSE	FALSE	FALSE
tad1363	TRUE	FALSE	FALSE	FALSE
tad1366	TRUE	TRUE	TRUE	FALSE
tad1368	TRUE	FALSE	FALSE	FALSE
tad1369	TRUE	FALSE	FALSE	FALSE
tad1369	TRUE	FALSE	FALSE	FALSE
tad1369	TRUE	FALSE	FALSE	FALSE
tad1369	TRUE	FALSE	FALSE	FALSE
tad137	TRUE	FALSE	FALSE	FALSE
tad137	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	TRUE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	FALSE	FALSE
tad1370	TRUE	FALSE	TRUE	FALSE
tad1371	TRUE	FALSE	TRUE	FALSE
tad1372	TRUE	FALSE	TRUE	FALSE
tad1373	TRUE	FALSE	FALSE	FALSE
tad1373	TRUE	FALSE	FALSE	FALSE
tad1375	TRUE	FALSE	FALSE	FALSE
tad1376	TRUE	FALSE	FALSE	FALSE
tad1377	TRUE	FALSE	TRUE	FALSE
tad1377	TRUE	FALSE	FALSE	FALSE
tad1377	TRUE	FALSE	FALSE	TRUE
tad1378	TRUE	FALSE	FALSE	FALSE
tad1378	TRUE	FALSE	FALSE	FALSE
tad1378	TRUE	FALSE	FALSE	FALSE
tad1378	TRUE	FALSE	FALSE	FALSE
tad138	TRUE	FALSE	FALSE	FALSE
tad138	TRUE	TRUE	TRUE	TRUE
tad138	TRUE	FALSE	FALSE	FALSE
tad1384	TRUE	FALSE	FALSE	FALSE
tad1384	TRUE	FALSE	FALSE	FALSE
tad1384	TRUE	FALSE	TRUE	FALSE
tad1384	TRUE	FALSE	TRUE	FALSE
tad1384	TRUE	FALSE	FALSE	FALSE
tad1384	TRUE	FALSE	FALSE	FALSE
tad1384	TRUE	FALSE	FALSE	FALSE
tad1386	TRUE	FALSE	FALSE	FALSE
tad1388	TRUE	FALSE	FALSE	FALSE
tad139	TRUE	FALSE	FALSE	TRUE
tad139	TRUE	FALSE	FALSE	FALSE
tad1390	TRUE	FALSE	FALSE	FALSE
tad1390	TRUE	FALSE	FALSE	FALSE
tad1392	TRUE	FALSE	FALSE	FALSE
tad1396	TRUE	FALSE	FALSE	FALSE
tad1398	TRUE	FALSE	FALSE	FALSE
tad1399	TRUE	FALSE	FALSE	FALSE
tad1399	TRUE	FALSE	FALSE	FALSE
tad1399	TRUE	FALSE	FALSE	FALSE
tad1399	TRUE	FALSE	FALSE	FALSE
tad1399	TRUE	FALSE	FALSE	FALSE
tad140	TRUE	TRUE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	TRUE	FALSE	FALSE
tad1400	TRUE	FALSE	TRUE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	TRUE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1400	TRUE	FALSE	FALSE	FALSE
tad1401	TRUE	FALSE	FALSE	FALSE
tad1401	TRUE	FALSE	TRUE	FALSE
tad1401	TRUE	FALSE	FALSE	FALSE
tad1401	TRUE	FALSE	FALSE	FALSE
tad1401	TRUE	TRUE	FALSE	FALSE
tad1402	TRUE	FALSE	TRUE	FALSE
tad1402	TRUE	TRUE	TRUE	FALSE
tad1403	TRUE	FALSE	TRUE	FALSE
tad1404	TRUE	FALSE	FALSE	FALSE
tad1404	TRUE	FALSE	TRUE	FALSE
tad1404	TRUE	FALSE	FALSE	FALSE
tad1404	TRUE	FALSE	FALSE	FALSE
tad1404	TRUE	FALSE	FALSE	FALSE
tad1404	TRUE	TRUE	FALSE	FALSE
tad1404	TRUE	FALSE	FALSE	FALSE
tad1405	TRUE	FALSE	TRUE	FALSE
tad1405	TRUE	FALSE	FALSE	FALSE
tad1405	TRUE	FALSE	FALSE	FALSE
tad1405	TRUE	FALSE	TRUE	FALSE
tad1406	TRUE	FALSE	FALSE	FALSE
tad1406	TRUE	FALSE	FALSE	FALSE
tad1406	TRUE	FALSE	FALSE	FALSE
tad1408	TRUE	FALSE	FALSE	FALSE
tad1408	TRUE	FALSE	FALSE	FALSE
tad1408	TRUE	FALSE	FALSE	FALSE
tad1408	TRUE	FALSE	FALSE	FALSE
tad1409	TRUE	FALSE	TRUE	FALSE
tad1409	TRUE	FALSE	FALSE	FALSE
tad1409	TRUE	FALSE	FALSE	FALSE
tad141	TRUE	FALSE	FALSE	FALSE
tad1410	TRUE	FALSE	FALSE	FALSE
tad1411	TRUE	TRUE	TRUE	TRUE
tad1411	TRUE	TRUE	FALSE	FALSE
tad1412	TRUE	FALSE	FALSE	FALSE
tad1412	TRUE	FALSE	TRUE	FALSE
tad1412	TRUE	FALSE	FALSE	FALSE
tad1412	TRUE	TRUE	FALSE	FALSE
tad1413	TRUE	FALSE	TRUE	FALSE
tad1413	TRUE	FALSE	TRUE	FALSE
tad1414	TRUE	FALSE	TRUE	TRUE
tad1414	TRUE	FALSE	TRUE	FALSE
tad1415	TRUE	FALSE	FALSE	FALSE
tad1415	TRUE	FALSE	TRUE	TRUE
tad1415	TRUE	FALSE	FALSE	TRUE
tad1417	TRUE	TRUE	FALSE	FALSE
tad1417	TRUE	FALSE	FALSE	FALSE
tad1418	TRUE	FALSE	TRUE	FALSE
tad142	TRUE	TRUE	TRUE	TRUE
tad145	TRUE	FALSE	FALSE	FALSE
tad145	TRUE	FALSE	FALSE	FALSE
tad146	TRUE	FALSE	FALSE	FALSE
tad146	TRUE	FALSE	FALSE	FALSE
tad146	TRUE	TRUE	TRUE	FALSE
tad146	TRUE	TRUE	FALSE	FALSE
tad149	TRUE	FALSE	FALSE	FALSE
tad15	TRUE	FALSE	FALSE	FALSE
tad15	TRUE	FALSE	FALSE	FALSE
tad150	TRUE	FALSE	FALSE	FALSE
tad150	TRUE	FALSE	FALSE	FALSE
tad152	TRUE	FALSE	FALSE	FALSE
tad153	TRUE	TRUE	FALSE	FALSE
tad154	TRUE	FALSE	FALSE	FALSE
tad156	TRUE	FALSE	TRUE	FALSE
tad157	TRUE	TRUE	FALSE	FALSE
tad157	TRUE	FALSE	FALSE	FALSE
tad157	TRUE	FALSE	FALSE	FALSE
tad158	TRUE	FALSE	TRUE	FALSE
tad158	TRUE	FALSE	FALSE	FALSE
tad162	TRUE	FALSE	FALSE	FALSE
tad163	TRUE	FALSE	FALSE	FALSE
tad165	TRUE	TRUE	FALSE	FALSE
tad166	TRUE	FALSE	FALSE	FALSE
tad167	TRUE	FALSE	FALSE	FALSE
tad168	TRUE	FALSE	FALSE	FALSE
tad169	TRUE	TRUE	TRUE	FALSE
tad169	TRUE	TRUE	FALSE	FALSE
tad174	TRUE	FALSE	FALSE	FALSE
tad174	TRUE	FALSE	FALSE	FALSE
tad174	TRUE	FALSE	FALSE	FALSE
tad174	TRUE	FALSE	FALSE	FALSE
tad175	TRUE	TRUE	TRUE	FALSE
tad175	TRUE	FALSE	TRUE	TRUE
tad176	TRUE	FALSE	FALSE	FALSE
tad176	TRUE	FALSE	FALSE	FALSE
tad176	TRUE	FALSE	FALSE	FALSE
tad176	TRUE	FALSE	FALSE	FALSE
tad177	TRUE	FALSE	TRUE	FALSE
tad177	TRUE	FALSE	TRUE	FALSE
tad177	TRUE	FALSE	FALSE	FALSE
tad177	TRUE	FALSE	FALSE	FALSE
tad179	TRUE	FALSE	FALSE	FALSE
tad179	TRUE	FALSE	FALSE	FALSE
tad18	TRUE	TRUE	TRUE	FALSE
tad18	TRUE	FALSE	TRUE	FALSE
tad18	TRUE	FALSE	FALSE	FALSE
tad18	TRUE	TRUE	FALSE	FALSE
tad181	TRUE	FALSE	FALSE	FALSE
tad183	TRUE	FALSE	TRUE	FALSE
tad185	TRUE	TRUE	TRUE	TRUE
tad185	TRUE	TRUE	TRUE	FALSE
tad185	TRUE	FALSE	TRUE	FALSE
tad186	TRUE	FALSE	FALSE	FALSE
tad186	TRUE	FALSE	FALSE	FALSE
tad188	TRUE	TRUE	FALSE	FALSE
tad188	TRUE	FALSE	FALSE	FALSE
tad191	TRUE	FALSE	FALSE	FALSE
tad193	TRUE	FALSE	TRUE	FALSE
tad196	TRUE	FALSE	FALSE	FALSE
tad198	TRUE	FALSE	FALSE	FALSE
tad198	TRUE	FALSE	FALSE	FALSE
tad199	TRUE	TRUE	FALSE	FALSE
tad199	TRUE	FALSE	FALSE	FALSE
tad2	TRUE	FALSE	FALSE	FALSE
tad2	TRUE	TRUE	FALSE	FALSE
tad20	TRUE	TRUE	FALSE	FALSE
tad206	TRUE	FALSE	FALSE	FALSE
tad206	TRUE	FALSE	FALSE	FALSE
tad212	TRUE	FALSE	FALSE	FALSE
tad212	TRUE	FALSE	FALSE	FALSE
tad213	TRUE	FALSE	FALSE	FALSE
tad214	TRUE	TRUE	FALSE	FALSE
tad215	TRUE	FALSE	TRUE	FALSE
tad216	TRUE	FALSE	FALSE	FALSE
tad218	TRUE	FALSE	FALSE	FALSE
tad218	TRUE	TRUE	FALSE	FALSE
tad219	TRUE	TRUE	FALSE	FALSE
tad22	TRUE	FALSE	FALSE	FALSE
tad220	TRUE	FALSE	FALSE	FALSE
tad224	TRUE	FALSE	FALSE	TRUE
tad23	TRUE	FALSE	FALSE	TRUE
tad232	TRUE	FALSE	FALSE	FALSE
tad234	TRUE	FALSE	FALSE	FALSE
tad235	TRUE	FALSE	FALSE	FALSE
tad238	TRUE	FALSE	FALSE	FALSE
tad238	TRUE	FALSE	FALSE	FALSE
tad24	TRUE	TRUE	FALSE	FALSE
tad242	TRUE	FALSE	FALSE	FALSE
tad245	TRUE	FALSE	FALSE	FALSE
tad248	TRUE	FALSE	FALSE	FALSE
tad248	TRUE	FALSE	FALSE	FALSE
tad248	TRUE	FALSE	FALSE	FALSE
tad249	TRUE	FALSE	FALSE	FALSE
tad25	TRUE	FALSE	FALSE	FALSE
tad250	TRUE	FALSE	FALSE	FALSE
tad250	TRUE	TRUE	FALSE	FALSE
tad250	TRUE	TRUE	FALSE	FALSE
tad250	TRUE	FALSE	FALSE	FALSE
tad252	TRUE	FALSE	FALSE	FALSE
tad253	TRUE	FALSE	FALSE	FALSE
tad253	TRUE	FALSE	TRUE	FALSE
tad253	TRUE	FALSE	FALSE	FALSE
tad254	TRUE	FALSE	FALSE	FALSE
tad254	TRUE	FALSE	FALSE	FALSE
tad254	TRUE	FALSE	TRUE	FALSE
tad258	TRUE	FALSE	FALSE	FALSE
tad259	TRUE	FALSE	FALSE	FALSE
tad259	TRUE	FALSE	FALSE	FALSE
tad259	TRUE	FALSE	FALSE	FALSE
tad26	TRUE	FALSE	FALSE	FALSE
tad26	TRUE	FALSE	TRUE	FALSE
tad26	TRUE	FALSE	TRUE	FALSE
tad261	TRUE	FALSE	TRUE	FALSE
tad261	TRUE	FALSE	FALSE	FALSE
tad261	TRUE	FALSE	TRUE	FALSE
