molecular_trait_id	haQTL	mQTL	eQTL	pQTL
ENSG00000117620	FALSE	FALSE	TRUE	FALSE
ENSG00000117632	FALSE	FALSE	TRUE	FALSE
ENSG00000117640	FALSE	FALSE	TRUE	FALSE
ENSG00000117697	FALSE	FALSE	TRUE	FALSE
ENSG00000117791	FALSE	FALSE	TRUE	FALSE
ENSG00000117868	FALSE	FALSE	TRUE	FALSE
ENSG00000117868	FALSE	FALSE	TRUE	FALSE
ENSG00000117899	FALSE	FALSE	TRUE	FALSE
ENSG00000117906	FALSE	FALSE	TRUE	TRUE
ENSG00000117983	FALSE	FALSE	TRUE	FALSE
ENSG00000118004	FALSE	FALSE	TRUE	FALSE
ENSG00000118004	FALSE	FALSE	TRUE	FALSE
ENSG00000118194	FALSE	FALSE	TRUE	FALSE
ENSG00000118197	FALSE	FALSE	TRUE	FALSE
ENSG00000118217	FALSE	FALSE	TRUE	FALSE
ENSG00000118246	FALSE	FALSE	TRUE	FALSE
ENSG00000118257	FALSE	FALSE	TRUE	FALSE
ENSG00000118260	FALSE	FALSE	TRUE	FALSE
ENSG00000118276	FALSE	FALSE	TRUE	FALSE
ENSG00000118298	FALSE	FALSE	TRUE	TRUE
ENSG00000118369	FALSE	FALSE	TRUE	FALSE
ENSG00000118407	FALSE	FALSE	TRUE	FALSE
ENSG00000118407	FALSE	FALSE	TRUE	FALSE
ENSG00000118420	FALSE	FALSE	TRUE	FALSE
ENSG00000118473	FALSE	FALSE	TRUE	FALSE
ENSG00000118473	FALSE	FALSE	TRUE	FALSE
ENSG00000118507	FALSE	FALSE	TRUE	FALSE
ENSG00000118507	FALSE	FALSE	TRUE	FALSE
ENSG00000118514	FALSE	FALSE	TRUE	FALSE
ENSG00000118690	FALSE	FALSE	TRUE	FALSE
ENSG00000118762	FALSE	FALSE	TRUE	FALSE
ENSG00000118785	FALSE	FALSE	TRUE	FALSE
ENSG00000118804	FALSE	FALSE	TRUE	FALSE
ENSG00000118804	FALSE	FALSE	TRUE	FALSE
ENSG00000118816	FALSE	FALSE	TRUE	FALSE
ENSG00000118894	FALSE	FALSE	TRUE	FALSE
ENSG00000118898	FALSE	FALSE	TRUE	FALSE
ENSG00000118898	FALSE	FALSE	TRUE	FALSE
ENSG00000118898	FALSE	FALSE	TRUE	FALSE
ENSG00000118898	FALSE	FALSE	TRUE	TRUE
ENSG00000118961	FALSE	FALSE	TRUE	FALSE
ENSG00000119013	FALSE	FALSE	TRUE	FALSE
ENSG00000119147	FALSE	FALSE	TRUE	FALSE
ENSG00000119203	FALSE	FALSE	TRUE	TRUE
ENSG00000119227	FALSE	FALSE	TRUE	FALSE
ENSG00000119227	FALSE	FALSE	TRUE	FALSE
ENSG00000119231	FALSE	FALSE	TRUE	FALSE
ENSG00000119242	FALSE	FALSE	TRUE	FALSE
ENSG00000119280	FALSE	FALSE	TRUE	FALSE
ENSG00000119285	FALSE	FALSE	TRUE	FALSE
ENSG00000119314	FALSE	FALSE	TRUE	FALSE
ENSG00000119333	FALSE	FALSE	TRUE	FALSE
ENSG00000119392	FALSE	FALSE	TRUE	FALSE
ENSG00000119392	FALSE	FALSE	TRUE	FALSE
ENSG00000119408	FALSE	FALSE	TRUE	FALSE
ENSG00000119446	FALSE	FALSE	TRUE	FALSE
ENSG00000119446	FALSE	FALSE	TRUE	FALSE
ENSG00000119457	FALSE	FALSE	TRUE	FALSE
ENSG00000119457	FALSE	FALSE	TRUE	FALSE
ENSG00000119471	FALSE	FALSE	TRUE	FALSE
ENSG00000119471	FALSE	FALSE	TRUE	FALSE
ENSG00000119509	FALSE	FALSE	TRUE	FALSE
ENSG00000119509	FALSE	FALSE	TRUE	FALSE
ENSG00000119514	FALSE	FALSE	TRUE	FALSE
ENSG00000119522	FALSE	FALSE	TRUE	FALSE
ENSG00000119537	FALSE	FALSE	TRUE	FALSE
ENSG00000119541	FALSE	FALSE	TRUE	FALSE
ENSG00000119574	FALSE	FALSE	TRUE	FALSE
ENSG00000119599	FALSE	FALSE	TRUE	FALSE
ENSG00000119599	FALSE	FALSE	TRUE	FALSE
ENSG00000119599	FALSE	FALSE	TRUE	FALSE
ENSG00000119632	FALSE	FALSE	TRUE	FALSE
ENSG00000119632	FALSE	FALSE	TRUE	FALSE
ENSG00000119636	FALSE	FALSE	TRUE	FALSE
ENSG00000119650	FALSE	FALSE	TRUE	FALSE
ENSG00000119682	FALSE	FALSE	TRUE	FALSE
ENSG00000119684	FALSE	FALSE	TRUE	TRUE
ENSG00000119698	FALSE	FALSE	TRUE	FALSE
ENSG00000119698	FALSE	FALSE	TRUE	FALSE
ENSG00000119715	FALSE	FALSE	TRUE	FALSE
ENSG00000119718	FALSE	FALSE	TRUE	FALSE
ENSG00000119720	FALSE	FALSE	TRUE	FALSE
ENSG00000119729	FALSE	FALSE	TRUE	FALSE
ENSG00000119737	FALSE	FALSE	TRUE	FALSE
ENSG00000119737	FALSE	FALSE	TRUE	FALSE
ENSG00000119771	FALSE	FALSE	TRUE	FALSE
ENSG00000119801	FALSE	FALSE	TRUE	FALSE
ENSG00000119812	FALSE	FALSE	TRUE	FALSE
ENSG00000119844	FALSE	FALSE	TRUE	FALSE
ENSG00000119865	FALSE	FALSE	TRUE	TRUE
ENSG00000119888	FALSE	FALSE	TRUE	FALSE
ENSG00000119888	FALSE	FALSE	TRUE	FALSE
ENSG00000119899	FALSE	FALSE	TRUE	FALSE
ENSG00000119900	FALSE	FALSE	TRUE	FALSE
ENSG00000119900	FALSE	FALSE	TRUE	FALSE
ENSG00000119913	FALSE	FALSE	TRUE	FALSE
ENSG00000119913	FALSE	FALSE	TRUE	FALSE
ENSG00000119922	FALSE	FALSE	TRUE	FALSE
ENSG00000119927	FALSE	FALSE	TRUE	FALSE
ENSG00000119927	FALSE	FALSE	TRUE	FALSE
ENSG00000119943	FALSE	FALSE	TRUE	FALSE
ENSG00000119943	FALSE	FALSE	TRUE	FALSE
ENSG00000119946	FALSE	FALSE	TRUE	TRUE
ENSG00000119950	FALSE	FALSE	TRUE	FALSE
ENSG00000119969	FALSE	FALSE	TRUE	FALSE
ENSG00000119973	FALSE	FALSE	TRUE	FALSE
ENSG00000119973	FALSE	FALSE	TRUE	FALSE
ENSG00000119977	FALSE	FALSE	TRUE	FALSE
ENSG00000119977	FALSE	FALSE	TRUE	FALSE
ENSG00000120008	FALSE	FALSE	TRUE	FALSE
ENSG00000120008	FALSE	FALSE	TRUE	FALSE
ENSG00000120029	FALSE	FALSE	TRUE	FALSE
ENSG00000120051	FALSE	FALSE	TRUE	FALSE
ENSG00000120071	FALSE	FALSE	TRUE	FALSE
ENSG00000120156	FALSE	FALSE	TRUE	FALSE
ENSG00000120156	FALSE	FALSE	TRUE	FALSE
ENSG00000120162	FALSE	FALSE	TRUE	FALSE
ENSG00000120162	FALSE	FALSE	TRUE	FALSE
ENSG00000120162	FALSE	FALSE	TRUE	FALSE
ENSG00000120262	FALSE	FALSE	TRUE	FALSE
ENSG00000120262	FALSE	FALSE	TRUE	FALSE
ENSG00000120262	FALSE	FALSE	TRUE	FALSE
ENSG00000120278	FALSE	FALSE	TRUE	FALSE
ENSG00000120306	FALSE	FALSE	TRUE	FALSE
ENSG00000120314	FALSE	FALSE	TRUE	FALSE
ENSG00000120327	FALSE	FALSE	TRUE	FALSE
ENSG00000120332	FALSE	FALSE	TRUE	FALSE
ENSG00000120332	FALSE	FALSE	TRUE	FALSE
ENSG00000120337	FALSE	FALSE	TRUE	FALSE
ENSG00000120370	FALSE	FALSE	TRUE	FALSE
ENSG00000120438	FALSE	FALSE	TRUE	TRUE
ENSG00000120451	FALSE	FALSE	TRUE	FALSE
ENSG00000120451	FALSE	FALSE	TRUE	FALSE
ENSG00000120471	FALSE	FALSE	TRUE	FALSE
ENSG00000120555	FALSE	FALSE	TRUE	FALSE
ENSG00000120616	FALSE	FALSE	TRUE	FALSE
ENSG00000120645	FALSE	FALSE	TRUE	FALSE
ENSG00000120645	FALSE	FALSE	TRUE	FALSE
ENSG00000120647	FALSE	FALSE	TRUE	FALSE
ENSG00000120647	FALSE	FALSE	TRUE	FALSE
ENSG00000120669	FALSE	FALSE	TRUE	FALSE
ENSG00000120675	FALSE	FALSE	TRUE	FALSE
ENSG00000120685	FALSE	FALSE	TRUE	FALSE
ENSG00000120688	FALSE	FALSE	TRUE	FALSE
ENSG00000120688	FALSE	FALSE	TRUE	FALSE
ENSG00000120697	FALSE	FALSE	TRUE	TRUE
ENSG00000120725	FALSE	FALSE	TRUE	FALSE
ENSG00000120784	FALSE	FALSE	TRUE	FALSE
ENSG00000120800	FALSE	FALSE	TRUE	FALSE
ENSG00000120832	FALSE	FALSE	TRUE	FALSE
ENSG00000120833	FALSE	FALSE	TRUE	FALSE
ENSG00000120837	FALSE	FALSE	TRUE	FALSE
ENSG00000120837	FALSE	FALSE	TRUE	FALSE
ENSG00000120860	FALSE	FALSE	TRUE	FALSE
ENSG00000120860	FALSE	FALSE	TRUE	FALSE
ENSG00000120889	FALSE	FALSE	TRUE	FALSE
ENSG00000120896	FALSE	FALSE	TRUE	TRUE
ENSG00000120907	FALSE	FALSE	TRUE	FALSE
ENSG00000120907	FALSE	FALSE	TRUE	FALSE
ENSG00000120910	FALSE	FALSE	TRUE	TRUE
ENSG00000120913	FALSE	FALSE	TRUE	TRUE
ENSG00000121005	FALSE	FALSE	TRUE	FALSE
ENSG00000121039	FALSE	FALSE	TRUE	FALSE
ENSG00000121057	FALSE	FALSE	TRUE	FALSE
ENSG00000121057	FALSE	FALSE	TRUE	FALSE
ENSG00000121064	FALSE	FALSE	TRUE	FALSE
ENSG00000121068	FALSE	FALSE	TRUE	FALSE
ENSG00000121073	FALSE	FALSE	TRUE	FALSE
ENSG00000121270	FALSE	FALSE	TRUE	FALSE
ENSG00000121297	FALSE	FALSE	TRUE	FALSE
ENSG00000121350	FALSE	FALSE	TRUE	FALSE
ENSG00000121406	FALSE	FALSE	TRUE	FALSE
ENSG00000121410	FALSE	FALSE	TRUE	FALSE
ENSG00000121413	FALSE	FALSE	TRUE	FALSE
ENSG00000121417	FALSE	FALSE	TRUE	FALSE
ENSG00000121440	FALSE	FALSE	TRUE	FALSE
ENSG00000121570	FALSE	FALSE	TRUE	FALSE
ENSG00000121691	FALSE	FALSE	TRUE	TRUE
ENSG00000121691	FALSE	FALSE	TRUE	FALSE
ENSG00000121716	FALSE	FALSE	TRUE	FALSE
ENSG00000121742	FALSE	FALSE	TRUE	TRUE
ENSG00000121766	FALSE	FALSE	TRUE	TRUE
ENSG00000121769	FALSE	FALSE	TRUE	TRUE
ENSG00000121892	FALSE	FALSE	TRUE	FALSE
ENSG00000121895	FALSE	FALSE	TRUE	FALSE
ENSG00000121897	FALSE	FALSE	TRUE	FALSE
ENSG00000121897	FALSE	FALSE	TRUE	FALSE
ENSG00000121898	FALSE	FALSE	TRUE	FALSE
ENSG00000121900	FALSE	FALSE	TRUE	FALSE
ENSG00000121904	FALSE	FALSE	TRUE	FALSE
ENSG00000121905	FALSE	FALSE	TRUE	TRUE
ENSG00000121933	FALSE	FALSE	TRUE	FALSE
ENSG00000121940	FALSE	FALSE	TRUE	FALSE
ENSG00000121957	FALSE	FALSE	TRUE	FALSE
ENSG00000121964	FALSE	FALSE	TRUE	TRUE
ENSG00000122008	FALSE	FALSE	TRUE	FALSE
ENSG00000122025	FALSE	FALSE	TRUE	FALSE
ENSG00000122025	FALSE	FALSE	TRUE	FALSE
ENSG00000122033	FALSE	FALSE	TRUE	FALSE
ENSG00000122033	FALSE	FALSE	TRUE	FALSE
ENSG00000122034	FALSE	FALSE	TRUE	FALSE
ENSG00000122085	FALSE	FALSE	TRUE	FALSE
ENSG00000122085	FALSE	FALSE	TRUE	FALSE
ENSG00000122176	FALSE	FALSE	TRUE	FALSE
ENSG00000122218	FALSE	FALSE	TRUE	FALSE
ENSG00000122223	FALSE	FALSE	TRUE	FALSE
ENSG00000122335	FALSE	FALSE	TRUE	TRUE
ENSG00000122335	FALSE	FALSE	TRUE	FALSE
ENSG00000122367	FALSE	FALSE	TRUE	FALSE
ENSG00000122367	FALSE	FALSE	TRUE	FALSE
ENSG00000122375	FALSE	FALSE	TRUE	FALSE
ENSG00000122375	FALSE	FALSE	TRUE	FALSE
ENSG00000122375	FALSE	FALSE	TRUE	FALSE
ENSG00000122386	FALSE	FALSE	TRUE	FALSE
ENSG00000122390	FALSE	FALSE	TRUE	FALSE
ENSG00000122417	FALSE	FALSE	TRUE	FALSE
ENSG00000122417	FALSE	FALSE	TRUE	FALSE
ENSG00000122432	FALSE	FALSE	TRUE	FALSE
ENSG00000122477	FALSE	FALSE	TRUE	FALSE
ENSG00000122490	FALSE	FALSE	TRUE	FALSE
ENSG00000122490	FALSE	FALSE	TRUE	FALSE
ENSG00000122490	FALSE	FALSE	TRUE	FALSE
ENSG00000122507	FALSE	FALSE	TRUE	FALSE
ENSG00000122512	FALSE	FALSE	TRUE	FALSE
ENSG00000122512	FALSE	FALSE	TRUE	FALSE
ENSG00000122512	FALSE	FALSE	TRUE	FALSE
ENSG00000122512	FALSE	FALSE	TRUE	FALSE
ENSG00000122512	FALSE	FALSE	TRUE	FALSE
ENSG00000122515	FALSE	FALSE	TRUE	FALSE
ENSG00000122545	FALSE	FALSE	TRUE	FALSE
ENSG00000122547	FALSE	FALSE	TRUE	FALSE
ENSG00000122574	FALSE	FALSE	TRUE	FALSE
ENSG00000122574	FALSE	FALSE	TRUE	TRUE
ENSG00000122591	FALSE	FALSE	TRUE	FALSE
ENSG00000122591	FALSE	FALSE	TRUE	FALSE
ENSG00000122591	FALSE	FALSE	TRUE	FALSE
ENSG00000122642	FALSE	FALSE	TRUE	FALSE
ENSG00000122642	FALSE	FALSE	TRUE	FALSE
ENSG00000122643	FALSE	FALSE	TRUE	FALSE
ENSG00000122644	FALSE	FALSE	TRUE	FALSE
ENSG00000122644	FALSE	FALSE	TRUE	FALSE
ENSG00000122644	FALSE	FALSE	TRUE	FALSE
ENSG00000122678	FALSE	FALSE	TRUE	FALSE
ENSG00000122687	FALSE	FALSE	TRUE	FALSE
ENSG00000122691	FALSE	FALSE	TRUE	FALSE
ENSG00000122692	FALSE	FALSE	TRUE	FALSE
ENSG00000122692	FALSE	FALSE	TRUE	FALSE
ENSG00000122696	FALSE	FALSE	TRUE	FALSE
ENSG00000122729	FALSE	FALSE	TRUE	FALSE
ENSG00000122729	FALSE	FALSE	TRUE	FALSE
ENSG00000122729	FALSE	FALSE	TRUE	FALSE
ENSG00000122741	FALSE	FALSE	TRUE	FALSE
ENSG00000122741	FALSE	FALSE	TRUE	FALSE
ENSG00000122783	FALSE	FALSE	TRUE	FALSE
ENSG00000122863	FALSE	FALSE	TRUE	FALSE
ENSG00000122870	FALSE	FALSE	TRUE	FALSE
ENSG00000122873	FALSE	FALSE	TRUE	FALSE
ENSG00000122912	FALSE	FALSE	TRUE	FALSE
ENSG00000122912	FALSE	FALSE	TRUE	FALSE
ENSG00000122952	FALSE	FALSE	TRUE	FALSE
ENSG00000122952	FALSE	FALSE	TRUE	FALSE
ENSG00000122952	FALSE	FALSE	TRUE	FALSE
ENSG00000122958	FALSE	FALSE	TRUE	TRUE
ENSG00000122965	FALSE	FALSE	TRUE	FALSE
ENSG00000122965	FALSE	FALSE	TRUE	FALSE
ENSG00000122971	FALSE	FALSE	TRUE	TRUE
ENSG00000123094	FALSE	FALSE	TRUE	FALSE
ENSG00000123104	FALSE	FALSE	TRUE	FALSE
ENSG00000123106	FALSE	FALSE	TRUE	FALSE
ENSG00000123144	FALSE	FALSE	TRUE	FALSE
ENSG00000123179	FALSE	FALSE	TRUE	FALSE
ENSG00000123191	FALSE	FALSE	TRUE	FALSE
ENSG00000123200	FALSE	FALSE	TRUE	FALSE
ENSG00000123200	FALSE	FALSE	TRUE	FALSE
ENSG00000123201	FALSE	FALSE	TRUE	FALSE
ENSG00000123201	FALSE	FALSE	TRUE	FALSE
ENSG00000123219	FALSE	FALSE	TRUE	FALSE
ENSG00000123240	FALSE	FALSE	TRUE	TRUE
ENSG00000123352	FALSE	FALSE	TRUE	FALSE
ENSG00000123360	FALSE	FALSE	TRUE	TRUE
ENSG00000123415	FALSE	FALSE	TRUE	FALSE
ENSG00000123416	FALSE	FALSE	TRUE	FALSE
ENSG00000123453	FALSE	FALSE	TRUE	TRUE
ENSG00000123453	FALSE	FALSE	TRUE	TRUE
ENSG00000123453	FALSE	FALSE	TRUE	FALSE
ENSG00000123453	FALSE	FALSE	TRUE	FALSE
ENSG00000123454	FALSE	FALSE	TRUE	FALSE
ENSG00000123454	FALSE	FALSE	TRUE	TRUE
ENSG00000123545	FALSE	FALSE	TRUE	FALSE
ENSG00000123552	FALSE	FALSE	TRUE	FALSE
ENSG00000123600	FALSE	FALSE	TRUE	FALSE
ENSG00000123610	FALSE	FALSE	TRUE	FALSE
ENSG00000123643	FALSE	FALSE	TRUE	FALSE
ENSG00000123643	FALSE	FALSE	TRUE	FALSE
ENSG00000123643	FALSE	FALSE	TRUE	FALSE
ENSG00000123685	FALSE	FALSE	TRUE	FALSE
ENSG00000123739	FALSE	FALSE	TRUE	FALSE
ENSG00000123810	FALSE	FALSE	TRUE	FALSE
ENSG00000123815	FALSE	FALSE	TRUE	FALSE
ENSG00000123892	FALSE	FALSE	TRUE	FALSE
ENSG00000123901	FALSE	FALSE	TRUE	FALSE
ENSG00000123901	FALSE	FALSE	TRUE	FALSE
ENSG00000123901	FALSE	FALSE	TRUE	FALSE
ENSG00000123901	FALSE	FALSE	TRUE	FALSE
ENSG00000123975	FALSE	FALSE	TRUE	FALSE
ENSG00000123977	FALSE	FALSE	TRUE	FALSE
ENSG00000123977	FALSE	FALSE	TRUE	FALSE
ENSG00000123977	FALSE	FALSE	TRUE	FALSE
ENSG00000123977	FALSE	FALSE	TRUE	FALSE
ENSG00000123983	FALSE	FALSE	TRUE	FALSE
ENSG00000123983	FALSE	FALSE	TRUE	FALSE
ENSG00000124097	FALSE	FALSE	TRUE	FALSE
ENSG00000124098	FALSE	FALSE	TRUE	FALSE
ENSG00000124098	FALSE	FALSE	TRUE	FALSE
ENSG00000124104	FALSE	FALSE	TRUE	FALSE
ENSG00000124126	FALSE	FALSE	TRUE	TRUE
ENSG00000124126	FALSE	FALSE	TRUE	FALSE
ENSG00000124140	FALSE	FALSE	TRUE	FALSE
ENSG00000124140	FALSE	FALSE	TRUE	FALSE
ENSG00000124145	FALSE	FALSE	TRUE	TRUE
ENSG00000124145	FALSE	FALSE	TRUE	FALSE
ENSG00000124160	FALSE	FALSE	TRUE	FALSE
ENSG00000124164	FALSE	FALSE	TRUE	TRUE
ENSG00000124164	FALSE	FALSE	TRUE	FALSE
ENSG00000124198	FALSE	FALSE	TRUE	FALSE
ENSG00000124205	FALSE	FALSE	TRUE	FALSE
ENSG00000124207	FALSE	FALSE	TRUE	TRUE
ENSG00000124209	FALSE	FALSE	TRUE	FALSE
ENSG00000124212	FALSE	FALSE	TRUE	FALSE
ENSG00000124212	FALSE	FALSE	TRUE	FALSE
ENSG00000124214	FALSE	FALSE	TRUE	TRUE
ENSG00000124215	FALSE	FALSE	TRUE	FALSE
ENSG00000124222	FALSE	FALSE	TRUE	FALSE
ENSG00000124224	FALSE	FALSE	TRUE	FALSE
ENSG00000124226	FALSE	FALSE	TRUE	FALSE
ENSG00000124243	FALSE	FALSE	TRUE	FALSE
ENSG00000124251	FALSE	FALSE	TRUE	FALSE
ENSG00000124299	FALSE	FALSE	TRUE	TRUE
ENSG00000124299	FALSE	FALSE	TRUE	TRUE
ENSG00000124299	FALSE	FALSE	TRUE	FALSE
ENSG00000124302	FALSE	FALSE	TRUE	TRUE
ENSG00000124302	FALSE	FALSE	TRUE	FALSE
ENSG00000124302	FALSE	FALSE	TRUE	FALSE
ENSG00000124357	FALSE	FALSE	TRUE	FALSE
ENSG00000124357	FALSE	FALSE	TRUE	FALSE
ENSG00000124370	FALSE	FALSE	TRUE	FALSE
ENSG00000124374	FALSE	FALSE	TRUE	FALSE
ENSG00000124374	FALSE	FALSE	TRUE	FALSE
ENSG00000124383	FALSE	FALSE	TRUE	FALSE
ENSG00000124422	FALSE	FALSE	TRUE	FALSE
ENSG00000124466	FALSE	FALSE	TRUE	FALSE
ENSG00000124491	FALSE	FALSE	TRUE	FALSE
ENSG00000124493	FALSE	FALSE	TRUE	FALSE
ENSG00000124508	FALSE	FALSE	TRUE	FALSE
ENSG00000124523	FALSE	FALSE	TRUE	FALSE
ENSG00000124532	FALSE	FALSE	TRUE	FALSE
ENSG00000124532	FALSE	FALSE	TRUE	FALSE
ENSG00000124575	FALSE	FALSE	TRUE	FALSE
ENSG00000124587	FALSE	FALSE	TRUE	TRUE
ENSG00000124587	FALSE	FALSE	TRUE	FALSE
ENSG00000124614	FALSE	FALSE	TRUE	FALSE
ENSG00000124614	FALSE	FALSE	TRUE	TRUE
ENSG00000124641	FALSE	FALSE	TRUE	FALSE
ENSG00000124713	FALSE	FALSE	TRUE	FALSE
ENSG00000124713	FALSE	FALSE	TRUE	TRUE
ENSG00000124733	FALSE	FALSE	TRUE	FALSE
ENSG00000124733	FALSE	FALSE	TRUE	FALSE
ENSG00000124767	FALSE	FALSE	TRUE	TRUE
ENSG00000124767	FALSE	FALSE	TRUE	FALSE
ENSG00000124772	FALSE	FALSE	TRUE	FALSE
ENSG00000124772	FALSE	FALSE	TRUE	FALSE
ENSG00000124783	FALSE	FALSE	TRUE	FALSE
ENSG00000124783	FALSE	FALSE	TRUE	FALSE
ENSG00000124783	FALSE	FALSE	TRUE	FALSE
ENSG00000124783	FALSE	FALSE	TRUE	FALSE
ENSG00000124783	FALSE	FALSE	TRUE	FALSE
ENSG00000124784	FALSE	FALSE	TRUE	FALSE
ENSG00000124784	FALSE	FALSE	TRUE	FALSE
ENSG00000124787	FALSE	FALSE	TRUE	FALSE
ENSG00000124788	FALSE	FALSE	TRUE	FALSE
ENSG00000124802	FALSE	FALSE	TRUE	FALSE
ENSG00000124831	FALSE	FALSE	TRUE	FALSE
ENSG00000124831	FALSE	FALSE	TRUE	FALSE
ENSG00000124839	FALSE	FALSE	TRUE	FALSE
ENSG00000124839	FALSE	FALSE	TRUE	FALSE
ENSG00000124935	FALSE	FALSE	TRUE	FALSE
ENSG00000125089	FALSE	FALSE	TRUE	FALSE
ENSG00000125122	FALSE	FALSE	TRUE	FALSE
ENSG00000125124	FALSE	FALSE	TRUE	FALSE
ENSG00000125124	FALSE	FALSE	TRUE	FALSE
ENSG00000125144	FALSE	FALSE	TRUE	FALSE
ENSG00000125170	FALSE	FALSE	TRUE	FALSE
ENSG00000125246	FALSE	FALSE	TRUE	FALSE
ENSG00000125246	FALSE	FALSE	TRUE	FALSE
ENSG00000125257	FALSE	FALSE	TRUE	TRUE
ENSG00000125337	FALSE	FALSE	TRUE	FALSE
ENSG00000125337	FALSE	FALSE	TRUE	FALSE
ENSG00000125337	FALSE	FALSE	TRUE	FALSE
ENSG00000125337	FALSE	FALSE	TRUE	FALSE
ENSG00000125378	FALSE	FALSE	TRUE	FALSE
ENSG00000125409	FALSE	FALSE	TRUE	FALSE
ENSG00000125430	FALSE	FALSE	TRUE	FALSE
ENSG00000125430	FALSE	FALSE	TRUE	FALSE
ENSG00000125430	FALSE	FALSE	TRUE	FALSE
ENSG00000125430	FALSE	FALSE	TRUE	FALSE
ENSG00000125445	FALSE	FALSE	TRUE	TRUE
ENSG00000125450	FALSE	FALSE	TRUE	TRUE
ENSG00000125484	FALSE	FALSE	TRUE	FALSE
ENSG00000125485	FALSE	FALSE	TRUE	FALSE
ENSG00000125503	FALSE	FALSE	TRUE	FALSE
ENSG00000125503	FALSE	FALSE	TRUE	FALSE
ENSG00000125510	FALSE	FALSE	TRUE	FALSE
ENSG00000125520	FALSE	FALSE	TRUE	FALSE
ENSG00000125534	FALSE	FALSE	TRUE	FALSE
ENSG00000125611	FALSE	FALSE	TRUE	FALSE
ENSG00000125611	FALSE	FALSE	TRUE	FALSE
ENSG00000125618	FALSE	FALSE	TRUE	FALSE
ENSG00000125630	FALSE	FALSE	TRUE	FALSE
ENSG00000125630	FALSE	FALSE	TRUE	FALSE
ENSG00000125633	FALSE	FALSE	TRUE	FALSE
ENSG00000125637	FALSE	FALSE	TRUE	FALSE
ENSG00000125637	FALSE	FALSE	TRUE	FALSE
ENSG00000125648	FALSE	FALSE	TRUE	FALSE
ENSG00000125648	FALSE	FALSE	TRUE	TRUE
ENSG00000125651	FALSE	FALSE	TRUE	FALSE
ENSG00000125656	FALSE	FALSE	TRUE	FALSE
ENSG00000125703	FALSE	FALSE	TRUE	FALSE
ENSG00000125733	FALSE	FALSE	TRUE	FALSE
ENSG00000125733	FALSE	FALSE	TRUE	FALSE
ENSG00000125734	FALSE	FALSE	TRUE	FALSE
ENSG00000125734	FALSE	FALSE	TRUE	FALSE
ENSG00000125746	FALSE	FALSE	TRUE	FALSE
ENSG00000125746	FALSE	FALSE	TRUE	FALSE
ENSG00000125755	FALSE	FALSE	TRUE	FALSE
ENSG00000125775	FALSE	FALSE	TRUE	FALSE
ENSG00000125779	FALSE	FALSE	TRUE	FALSE
ENSG00000125780	FALSE	FALSE	TRUE	FALSE
ENSG00000125780	FALSE	FALSE	TRUE	FALSE
ENSG00000125804	FALSE	FALSE	TRUE	FALSE
ENSG00000125804	FALSE	FALSE	TRUE	FALSE
ENSG00000125804	FALSE	FALSE	TRUE	FALSE
ENSG00000125804	FALSE	FALSE	TRUE	FALSE
ENSG00000125814	FALSE	FALSE	TRUE	TRUE
ENSG00000125818	FALSE	FALSE	TRUE	TRUE
ENSG00000125820	FALSE	FALSE	TRUE	FALSE
ENSG00000125821	FALSE	FALSE	TRUE	FALSE
ENSG00000125821	FALSE	FALSE	TRUE	FALSE
ENSG00000125826	FALSE	FALSE	TRUE	FALSE
ENSG00000125827	FALSE	FALSE	TRUE	FALSE
ENSG00000125827	FALSE	FALSE	TRUE	FALSE
ENSG00000125827	FALSE	FALSE	TRUE	FALSE
ENSG00000125834	FALSE	FALSE	TRUE	FALSE
ENSG00000125834	FALSE	FALSE	TRUE	FALSE
ENSG00000125851	FALSE	FALSE	TRUE	FALSE
ENSG00000125863	FALSE	FALSE	TRUE	FALSE
ENSG00000125863	FALSE	FALSE	TRUE	FALSE
ENSG00000125863	FALSE	FALSE	TRUE	FALSE
ENSG00000125864	FALSE	FALSE	TRUE	FALSE
ENSG00000125869	FALSE	FALSE	TRUE	FALSE
ENSG00000125870	FALSE	FALSE	TRUE	FALSE
ENSG00000125871	FALSE	FALSE	TRUE	FALSE
ENSG00000125875	FALSE	FALSE	TRUE	FALSE
ENSG00000125885	FALSE	FALSE	TRUE	FALSE
ENSG00000125885	FALSE	FALSE	TRUE	FALSE
ENSG00000125895	FALSE	FALSE	TRUE	FALSE
ENSG00000125895	FALSE	FALSE	TRUE	FALSE
ENSG00000125898	FALSE	FALSE	TRUE	FALSE
ENSG00000125912	FALSE	FALSE	TRUE	FALSE
ENSG00000125945	FALSE	FALSE	TRUE	FALSE
ENSG00000125954	FALSE	FALSE	TRUE	FALSE
ENSG00000125991	FALSE	FALSE	TRUE	FALSE
ENSG00000125991	FALSE	FALSE	TRUE	FALSE
ENSG00000126088	FALSE	FALSE	TRUE	FALSE
ENSG00000126214	FALSE	FALSE	TRUE	FALSE
ENSG00000126215	FALSE	FALSE	TRUE	FALSE
ENSG00000126226	FALSE	FALSE	TRUE	FALSE
ENSG00000126266	FALSE	FALSE	TRUE	FALSE
ENSG00000126432	FALSE	FALSE	TRUE	FALSE
ENSG00000126602	FALSE	FALSE	TRUE	FALSE
ENSG00000126773	FALSE	FALSE	TRUE	FALSE
ENSG00000126775	FALSE	FALSE	TRUE	FALSE
